order_id,hour,category,item_name,price,quantity,discount,total_amount,branch,payment_method,order_type,customer_id,rating,is_weekend,order_date,year,month,day_name
1329946,12,مشويات,كباب,163.59,2,0,327.18,الإسكندرية,Cash,Dine-in,63215,4,0,2020-08-19,2020,8,Wednesday
1204209,10,محاشي,محشي كوسة,96.5,2,0,193,الجيزة,Cash,Dine-in,125228,4,1,2022-01-23,2022,1,Sunday
1599231,12,طواجن,طاجن ملوخية,106.08,3,0,318.23,الإسكندرية,Cash,Delivery,46984,4,1,2022-12-10,2022,12,Saturday
676146,21,مشروبات,عصير قصب,42.21,3,0,126.64,الإسكندرية,Cash,Takeaway,103653,4,0,2024-06-26,2024,6,Wednesday
641731,14,طواجن,طاجن ملوخية,133.09,5,0.1,598.92,الجيزة,Card,Delivery,50820,3,0,2023-01-26,2023,1,Thursday
330501,15,مقبلات,طحينة,59.02,4,0.1,212.48,القاهرة,Cash,Takeaway,38209,4,1,2025-03-21,2025,3,Friday
1956202,10,طواجن,طاجن بامية,97.46,2,0,194.92,القاهرة,Cash,Dine-in,177044,4,1,2023-11-17,2023,11,Friday
49368,17,مشروبات,عصير مانجو,39.42,2,0,78.84,القاهرة,Card,Takeaway,127601,4,0,2021-04-14,2021,4,Wednesday
1606172,19,محاشي,محشي ورق عنب,79.49,4,0.1,286.18,الإسكندرية,Card,Takeaway,131561,3,1,2023-09-02,2023,9,Saturday
370754,21,طواجن,طاجن فراخ,126.13,4,0.1,454.07,المنصورة,Wallet,Delivery,137669,3,0,2022-08-03,2022,8,Wednesday
1164341,17,مقبلات,سلطة بلدي,40.49,4,0.1,145.77,الجيزة,Card,Delivery,74246,3,1,2022-03-06,2022,3,Sunday
1485920,15,مشروبات,عصير مانجو,31.13,2,0,62.26,القاهرة,Cash,Dine-in,91744,4,0,2021-04-05,2021,4,Monday
859546,21,مقبلات,طحينة,51.39,2,0,102.79,القاهرة,Card,Takeaway,104024,4,0,2021-12-14,2021,12,Tuesday
1391759,15,مشروبات,عصير قصب,42.82,4,0.1,154.14,أسيوط,Wallet,Dine-in,179085,3,0,2025-04-29,2025,4,Tuesday
549521,16,طواجن,طاجن ملوخية,111.81,2,0,223.62,الجيزة,Cash,Takeaway,38086,3,0,2023-03-29,2023,3,Wednesday
40548,11,طواجن,طاجن بامية,144.43,5,0.1,649.92,أسيوط,Cash,Dine-in,104351,3,1,2020-07-03,2020,7,Friday
857674,10,مشروبات,عصير مانجو,28.62,3,0,85.85,الجيزة,Card,Takeaway,117390,4,1,2025-10-31,2025,10,Friday
428698,20,مقبلات,طحينة,40.33,4,0.1,145.18,الجيزة,Card,Delivery,134478,3,1,2021-01-31,2021,1,Sunday
330814,14,مقبلات,طحينة,47.3,3,0,141.9,طنطا,Cash,Takeaway,17505,4,0,2020-11-04,2020,11,Wednesday
934,14,مشويات,كباب,150.53,3,0,451.59,الإسكندرية,Wallet,Dine-in,143508,4,0,2020-10-06,2020,10,Tuesday
834438,19,مشويات,كفتة,157.95,3,0,473.85,المنصورة,Cash,Takeaway,66593,3,1,2020-03-06,2020,3,Friday
871890,20,محاشي,محشي كوسة,85.85,3,0,257.56,القاهرة,Cash,Delivery,42256,5,1,2021-01-23,2021,1,Saturday
511106,20,مشويات,شيش طاووق,160.09,3,0,480.26,أسيوط,Cash,Delivery,153360,3,0,2020-05-13,2020,5,Wednesday
1468731,20,مشروبات,عصير قصب,-0.22,4,0.1,-0.8,القاهرة,Card,Dine-in,156302,4,0,2024-03-12,2024,3,Tuesday
1340230,10,مقبلات,طحينة,43.85,2,0,87.69,الإسكندرية,Wallet,Takeaway,70393,4,0,2024-09-16,2024,9,Monday
157778,11,طواجن,طاجن فراخ,134.3,2,0,268.59,طنطا,Cash,Dine-in,50057,4,0,2021-09-09,2021,9,Thursday
798647,23,محاشي,محشي ورق عنب,107.59,4,0.1,387.33,الإسكندرية,Wallet,Dine-in,114334,4,1,2025-06-15,2025,6,Sunday
334702,20,محاشي,محشي كوسة,72.38,3,0,217.15,الإسكندرية,Wallet,Dine-in,28786,3,1,2022-07-03,2022,7,Sunday
150430,21,محاشي,محشي كوسة,94.49,6,0.1,510.24,الإسكندرية,Cash,Dine-in,96949,3,1,2020-10-03,2020,10,Saturday
1341644,16,مشويات,كباب,145.25,3,0,435.76,المنصورة,Cash,Dine-in,85786,4,0,2024-10-16,2024,10,Wednesday
758387,11,مشويات,كفتة,126.66,5,0.1,569.99,الإسكندرية,Card,Takeaway,140858,4,1,2025-03-23,2025,3,Sunday
1981186,19,مشروبات,عصير قصب,32.55,3,0,97.65,القاهرة,Cash,Dine-in,21308,4,1,2021-01-31,2021,1,Sunday
2285116,17,مقبلات,سلطة بلدي,57.86,3,0,173.58,الجيزة,Cash,Dine-in,93800,5,0,2021-06-24,2021,6,Thursday
551099,13,مشروبات,عصير مانجو,36.18,6,0.1,195.35,الإسكندرية,Cash,Delivery,131550,4,0,2023-02-09,2023,2,Thursday
655896,14,طواجن,طاجن فراخ,107,2,0,214,القاهرة,Wallet,Delivery,187120,4,0,2023-04-13,2023,4,Thursday
282338,17,طواجن,طاجن ملوخية,107.33,3,0,321.99,الجيزة,Card,Delivery,189205,2,1,2024-04-05,2024,4,Friday
1108371,11,مشروبات,عصير قصب,20.13,2,0,40.25,المنصورة,Wallet,Delivery,112649,3,0,2020-05-14,2020,5,Thursday
820419,16,مشويات,شيش طاووق,164.18,2,0,328.37,الجيزة,Card,Takeaway,121182,4,0,2024-06-10,2024,6,Monday
2389932,15,مقبلات,طحينة,37.49,5,0.1,168.71,طنطا,Cash,Delivery,85953,3,1,2020-06-05,2020,6,Friday
2026576,17,مشروبات,عصير مانجو,33.76,1,0,33.76,الجيزة,Wallet,Delivery,81538,4,0,2024-12-04,2024,12,Wednesday
360097,23,محاشي,محشي كوسة,95.58,3,0,286.74,الإسكندرية,Wallet,Dine-in,196304,3,1,2021-03-12,2021,3,Friday
600587,19,مشروبات,عصير قصب,37.67,2,0,75.35,الجيزة,Card,Delivery,155644,3,0,2020-02-18,2020,2,Tuesday
252685,20,مشويات,كباب,131.7,4,0.1,474.11,القاهرة,Cash,Dine-in,172668,4,0,2021-10-27,2021,10,Wednesday
1535588,11,مشويات,كباب,148.32,4,0.1,533.94,القاهرة,Wallet,Delivery,92701,4,1,2025-01-18,2025,1,Saturday
55968,13,مشويات,كفتة,154.94,3,0,464.82,الجيزة,Cash,Dine-in,46066,4,1,2023-06-11,2023,6,Sunday
429351,18,مقبلات,طحينة,70.48,1,0,70.48,الإسكندرية,Cash,Dine-in,99228,4,0,2022-11-22,2022,11,Tuesday
1050783,14,محاشي,محشي كوسة,73.58,2,0,147.17,الإسكندرية,Cash,Dine-in,51332,4,0,2024-04-29,2024,4,Monday
1165053,22,مقبلات,بابا غنوج,75.06,5,0.1,337.78,الإسكندرية,Wallet,Delivery,164212,4,0,2022-03-22,2022,3,Tuesday
2032658,11,مقبلات,طحينة,80.05,1,0,80.05,المنصورة,Cash,Delivery,153470,3,0,2024-01-04,2024,1,Thursday
282475,14,محاشي,محشي كوسة,77.68,2,0,155.37,القاهرة,Cash,Dine-in,116979,5,0,2025-04-08,2025,4,Tuesday
2406297,18,طواجن,طاجن بامية,154.05,2,0,308.1,الإسكندرية,Cash,Dine-in,34968,4,0,2023-06-21,2023,6,Wednesday
1358548,14,طواجن,طاجن ملوخية,127.03,2,0,254.05,الجيزة,Cash,Takeaway,105304,3,0,2022-09-15,2022,9,Thursday
1392888,18,طواجن,طاجن بامية,108.6,3,0,325.81,الإسكندرية,Card,Takeaway,192449,4,1,2020-06-28,2020,6,Sunday
214387,14,مشروبات,شاي,6.07,3,0,18.22,القاهرة,Card,Dine-in,156523,4,1,2021-03-20,2021,3,Saturday
497751,13,طواجن,طاجن بامية,97.41,5,0.1,438.33,الإسكندرية,Wallet,Dine-in,136732,3,1,2022-09-03,2022,9,Saturday
1290911,10,مقبلات,بابا غنوج,34.94,1,0,34.94,القاهرة,Card,Dine-in,22053,4,0,2021-10-25,2021,10,Monday
507612,16,مقبلات,طحينة,30.01,2,0,60.02,الإسكندرية,Cash,Dine-in,52439,3,0,2024-09-05,2024,9,Thursday
360828,23,طواجن,طاجن ملوخية,122.94,4,0.1,442.59,القاهرة,Cash,Takeaway,17042,4,0,2020-01-30,2020,1,Thursday
1924006,13,محاشي,محشي كوسة,81.81,8,0.1,589,الجيزة,Card,Delivery,1420,4,0,2020-08-24,2020,8,Monday
508428,21,مشويات,كباب,146.8,3,0,440.41,الجيزة,Cash,Delivery,12697,4,1,2021-04-17,2021,4,Saturday
48798,17,مقبلات,بابا غنوج,42.6,6,0.1,230.06,القاهرة,Wallet,Takeaway,23550,3,1,2020-05-30,2020,5,Saturday
980937,16,مقبلات,طحينة,65.83,4,0.1,237,الجيزة,Cash,Dine-in,118552,3,0,2025-03-31,2025,3,Monday
1794700,21,محاشي,محشي كوسة,77.66,2,0,155.31,القاهرة,Cash,Takeaway,164788,4,0,2021-02-01,2021,2,Monday
662523,21,مقبلات,طحينة,65.87,3,0,197.62,الإسكندرية,Cash,Dine-in,69937,4,0,2025-01-23,2025,1,Thursday
1648483,20,محاشي,محشي ورق عنب,88.55,3,0,265.65,القاهرة,Wallet,Dine-in,60956,4,1,2020-01-25,2020,1,Saturday
81006,23,محاشي,محشي باذنجان,86.53,4,0.1,311.53,الجيزة,Card,Takeaway,99891,3,0,2020-09-24,2020,9,Thursday
737336,20,مشروبات,عصير قصب,23.56,4,0.1,84.82,طنطا,Wallet,Dine-in,102166,3,0,2021-02-02,2021,2,Tuesday
2084208,12,طواجن,طاجن ملوخية,151.62,3,0,454.86,المنصورة,Cash,Dine-in,50693,3,0,2024-11-04,2024,11,Monday
523076,15,مشويات,شيش طاووق,158.15,4,0.1,569.33,الجيزة,Cash,Takeaway,58450,4,1,2025-04-27,2025,4,Sunday
529859,13,مشروبات,عصير قصب,36.75,6,0.1,198.45,القاهرة,Wallet,Dine-in,34078,3,1,2025-10-25,2025,10,Saturday
1919242,12,مشويات,كفتة,153.9,1,0,153.9,الإسكندرية,Wallet,Delivery,85749,4,0,2025-10-21,2025,10,Tuesday
354883,12,مقبلات,سلطة بلدي,46.04,1,0,46.04,الإسكندرية,Cash,Delivery,62687,4,0,2020-05-14,2020,5,Thursday
683172,20,محاشي,محشي كوسة,66.35,2,0,132.71,الإسكندرية,Card,Delivery,146673,3,0,2021-11-04,2021,11,Thursday
449334,22,محاشي,محشي كوسة,86.25,4,0.1,310.5,الجيزة,Cash,Dine-in,98521,4,1,2022-11-12,2022,11,Saturday
620103,12,مقبلات,طحينة,43.23,1,0,43.23,المنصورة,Card,Dine-in,166426,4,0,2023-10-17,2023,10,Tuesday
575969,12,طواجن,طاجن فراخ,99.61,2,0,199.23,المنصورة,Card,Takeaway,62038,4,1,2025-12-07,2025,12,Sunday
549334,19,مقبلات,طحينة,65.99,2,0,131.97,الجيزة,Cash,Dine-in,33726,4,0,2021-01-07,2021,1,Thursday
406679,16,مشويات,كباب,153.71,4,0.1,553.34,القاهرة,Wallet,Delivery,173961,4,1,2022-10-23,2022,10,Sunday
866398,14,مشويات,كباب,153.38,5,0.1,690.23,القاهرة,Cash,Delivery,37016,5,1,2023-02-12,2023,2,Sunday
1724708,13,مشروبات,عصير مانجو,30.28,3,0,90.83,الإسكندرية,Cash,Dine-in,128133,4,0,2023-10-12,2023,10,Thursday
395803,14,طواجن,طاجن فراخ,111.69,2,0,223.37,القاهرة,Cash,Takeaway,125122,5,0,2025-02-20,2025,2,Thursday
709,13,مقبلات,بابا غنوج,34.49,4,0.1,124.16,طنطا,Cash,Dine-in,58902,4,1,2024-03-22,2024,3,Friday
720787,22,طواجن,طاجن فراخ,131.16,6,0.1,708.24,طنطا,Cash,Delivery,39402,2,1,2022-05-15,2022,5,Sunday
1093517,15,مشروبات,عصير قصب,20.14,2,0,40.27,القاهرة,Cash,Dine-in,189579,4,0,2024-08-22,2024,8,Thursday
1045875,15,مقبلات,سلطة بلدي,53.36,3,0,160.07,طنطا,Wallet,Takeaway,60555,4,1,2020-01-24,2020,1,Friday
41364,15,مشروبات,عصير قصب,53.43,3,0,160.3,القاهرة,Wallet,Dine-in,193098,4,1,2023-06-18,2023,6,Sunday
723225,10,مشويات,كباب,154.42,1,0,154.42,الجيزة,Cash,Delivery,58282,4,0,2025-09-01,2025,9,Monday
598436,12,مشروبات,عصير قصب,33.46,3,0,100.38,الإسكندرية,Cash,Takeaway,99191,4,1,2020-01-17,2020,1,Friday
972219,22,طواجن,طاجن ملوخية,124.48,4,0.1,448.14,القاهرة,Card,Takeaway,49466,3,1,2023-04-15,2023,4,Saturday
167456,18,محاشي,محشي ورق عنب,72.21,4,0.1,259.96,القاهرة,Cash,Dine-in,161293,4,1,2020-12-05,2020,12,Saturday
105502,22,محاشي,محشي ورق عنب,73.84,7,0.1,465.17,القاهرة,Cash,Dine-in,11462,4,0,2022-12-07,2022,12,Wednesday
116108,23,مقبلات,سلطة بلدي,47.72,6,0.1,257.67,المنصورة,Cash,Takeaway,194480,3,1,2025-08-17,2025,8,Sunday
519923,18,مقبلات,سلطة بلدي,70.39,3,0,211.18,المنصورة,Wallet,Dine-in,48751,4,1,2025-03-08,2025,3,Saturday
618674,12,محاشي,محشي كوسة,82.46,2,0,164.91,أسيوط,Cash,Dine-in,160552,3,0,2021-01-26,2021,1,Tuesday
622473,22,مقبلات,طحينة,43.25,7,0.1,272.48,الجيزة,Wallet,Dine-in,101761,4,1,2022-07-10,2022,7,Sunday
1485806,12,طواجن,طاجن ملوخية,166.7,3,0,500.1,الجيزة,Cash,Dine-in,57482,4,1,2024-03-10,2024,3,Sunday
1315009,18,مشويات,كباب,152.02,1,0,152.02,المنصورة,Card,Delivery,81924,3,0,2023-04-20,2023,4,Thursday
416081,19,محاشي,محشي ورق عنب,89.25,2,0,178.5,الجيزة,Card,Takeaway,3589,4,0,2020-03-04,2020,3,Wednesday
111070,17,مشروبات,عصير قصب,44.16,1,0,44.16,الإسكندرية,Cash,Dine-in,72823,3,0,2025-02-04,2025,2,Tuesday
1319389,14,مقبلات,سلطة بلدي,57.49,2,0,114.99,الجيزة,Wallet,Delivery,91856,3,0,2021-11-04,2021,11,Thursday
775545,12,مشروبات,عصير مانجو,50.41,2,0,100.82,الجيزة,Cash,Delivery,117675,4,1,2020-07-31,2020,7,Friday
199999,22,محاشي,محشي كوسة,65.19,3,0,195.57,الإسكندرية,Cash,Delivery,85033,3,1,2022-04-22,2022,4,Friday
58919,15,مقبلات,بابا غنوج,67.68,8,0.1,487.33,الجيزة,Cash,Dine-in,155470,4,1,2021-07-04,2021,7,Sunday
667487,13,محاشي,محشي ورق عنب,101.26,4,0.1,364.53,القاهرة,Card,Dine-in,90041,4,0,2025-01-23,2025,1,Thursday
1733662,22,محاشي,محشي كوسة,80.95,2,0,161.9,الجيزة,Cash,Delivery,50050,2,0,2025-03-24,2025,3,Monday
1289840,22,محاشي,محشي باذنجان,67.32,3,0,201.95,الإسكندرية,Card,Dine-in,144791,4,1,2024-02-23,2024,2,Friday
105702,16,مشويات,كباب,150.89,2,0,301.78,القاهرة,Cash,Delivery,160051,3,0,2022-10-24,2022,10,Monday
358541,12,مشويات,كفتة,129.07,2,0,258.14,الجيزة,Card,Dine-in,140879,3,1,2025-09-07,2025,9,Sunday
41496,17,محاشي,محشي كوسة,82.63,2,0,165.26,القاهرة,Card,Dine-in,68266,4,1,2022-09-09,2022,9,Friday
311734,12,طواجن,طاجن فراخ,121.27,4,0.1,436.56,القاهرة,Cash,Takeaway,92895,4,0,2021-02-03,2021,2,Wednesday
585892,10,طواجن,طاجن فراخ,79.34,2,0,158.67,المنصورة,Cash,Takeaway,114424,4,1,2025-09-26,2025,9,Friday
283488,21,مشويات,كباب,129.07,3,0,387.2,القاهرة,Card,Dine-in,184360,5,0,2022-05-18,2022,5,Wednesday
1671812,17,محاشي,محشي باذنجان,79.17,2,0,158.35,الإسكندرية,Card,Dine-in,99101,5,0,2020-01-22,2020,1,Wednesday
557314,17,مشويات,كفتة,161.46,2,0,322.91,الإسكندرية,Cash,Dine-in,84198,4,0,2024-01-08,2024,1,Monday
469720,16,مقبلات,طحينة,33.12,4,0.1,119.24,الجيزة,Cash,Takeaway,28644,4,0,2024-05-08,2024,5,Wednesday
231180,14,مشروبات,عصير قصب,30.2,3,0,90.59,الإسكندرية,Card,Dine-in,80442,4,0,2021-10-05,2021,10,Tuesday
321961,12,مشروبات,عصير مانجو,19.96,3,0,59.89,الجيزة,Cash,Delivery,55312,3,1,2021-08-20,2021,8,Friday
1149176,13,محاشي,محشي ورق عنب,52.93,2,0,105.86,المنصورة,Wallet,Takeaway,107164,3,0,2025-04-09,2025,4,Wednesday
442550,16,مشويات,كفتة,140.42,2,0,280.84,طنطا,Card,Dine-in,60524,3,0,2022-09-06,2022,9,Tuesday
722924,22,طواجن,طاجن ملوخية,94.09,5,0.1,423.41,الجيزة,Cash,Dine-in,21696,3,1,2021-04-16,2021,4,Friday
157866,14,مشويات,كباب,165.12,7,0.1,1040.24,القاهرة,Card,Delivery,60111,3,0,2025-02-18,2025,2,Tuesday
1295194,11,مشروبات,عصير قصب,25.74,2,0,51.49,المنصورة,Cash,Takeaway,11522,3,0,2021-10-14,2021,10,Thursday
1847061,17,مقبلات,سلطة بلدي,51.15,2,0,102.3,القاهرة,Cash,Takeaway,38776,5,0,2025-12-08,2025,12,Monday
290321,14,مشويات,كباب,139.08,6,0.1,751.05,القاهرة,Wallet,Dine-in,165223,4,1,2025-02-15,2025,2,Saturday
1805237,14,محاشي,محشي كوسة,81.47,6,0.1,439.92,الجيزة,Cash,Takeaway,70968,3,0,2025-11-06,2025,11,Thursday
348693,19,مقبلات,سلطة بلدي,70.95,2,0,141.9,القاهرة,Wallet,Dine-in,58516,4,0,2024-11-26,2024,11,Tuesday
617045,20,مشروبات,عصير مانجو,36.63,2,0,73.25,المنصورة,Cash,Takeaway,174472,4,0,2025-02-26,2025,2,Wednesday
833624,12,محاشي,محشي كوسة,77.09,2,0,154.18,الإسكندرية,Card,Dine-in,128326,4,1,2025-02-22,2025,2,Saturday
650457,22,مشويات,كباب,149.31,3,0,447.93,طنطا,Wallet,Dine-in,5692,3,0,2020-01-15,2020,1,Wednesday
124005,20,مشويات,شيش طاووق,136.55,2,0,273.1,الجيزة,Cash,Delivery,75845,3,0,2021-03-31,2021,3,Wednesday
102147,22,مقبلات,طحينة,54.68,2,0,109.36,القاهرة,Card,Delivery,61789,4,0,2025-07-17,2025,7,Thursday
1061229,10,مقبلات,سلطة بلدي,64.01,3,0,192.02,المنصورة,Card,Dine-in,193027,3,1,2023-10-27,2023,10,Friday
456643,13,مشويات,كباب,112.35,2,0,224.7,القاهرة,Card,Dine-in,135328,4,0,2020-11-03,2020,11,Tuesday
37377,15,مقبلات,طحينة,29.96,4,0.1,107.85,الجيزة,Cash,Dine-in,43298,3,0,2022-11-03,2022,11,Thursday
967711,21,مقبلات,طحينة,50.59,3,0,151.78,الجيزة,Card,Dine-in,112618,3,0,2021-08-03,2021,8,Tuesday
551608,14,محاشي,محشي كوسة,85.57,2,0,171.13,أسيوط,Cash,Delivery,66612,4,0,2024-10-29,2024,10,Tuesday
636737,11,محاشي,محشي كوسة,89.45,2,0,178.91,الجيزة,Card,Delivery,98543,4,1,2024-08-25,2024,8,Sunday
400764,18,مشروبات,عصير قصب,27.68,3,0,83.03,القاهرة,Card,Dine-in,2802,5,1,2021-07-24,2021,7,Saturday
337423,20,طواجن,طاجن فراخ,118.79,5,0.1,534.55,القاهرة,Card,Dine-in,94972,5,0,2023-03-07,2023,3,Tuesday
1030428,20,طواجن,طاجن فراخ,126.69,2,0,253.39,القاهرة,Cash,Takeaway,58623,4,0,2023-11-20,2023,11,Monday
1654190,14,مقبلات,بابا غنوج,47.54,3,0,142.63,الإسكندرية,Card,Takeaway,157769,4,0,2024-08-08,2024,8,Thursday
21259,23,مشروبات,عصير مانجو,20.19,4,0.1,72.69,المنصورة,Card,Dine-in,14108,3,0,2021-07-12,2021,7,Monday
1494549,19,مشويات,شيش طاووق,141.22,2,0,282.44,الإسكندرية,Cash,Delivery,173581,4,0,2025-06-26,2025,6,Thursday
1949832,11,محاشي,محشي ورق عنب,42.29,1,0,42.29,طنطا,Card,Dine-in,122721,4,0,2022-07-28,2022,7,Thursday
487179,11,مشويات,كباب,148.49,2,0,296.98,الجيزة,Card,Takeaway,77918,4,1,2022-02-27,2022,2,Sunday
581756,14,مشويات,كباب,124.77,3,0,374.32,المنصورة,Card,Dine-in,198355,4,1,2024-08-24,2024,8,Saturday
647702,22,طواجن,طاجن فراخ,137.13,4,0.1,493.67,القاهرة,Card,Delivery,115561,4,1,2022-11-12,2022,11,Saturday
425230,12,محاشي,محشي ورق عنب,76.4,2,0,152.8,المنصورة,Card,Delivery,91654,3,1,2025-09-27,2025,9,Saturday
540232,23,مشروبات,عصير مانجو,29.23,4,0.1,105.23,الجيزة,Cash,Dine-in,198224,4,0,2021-07-19,2021,7,Monday
1372608,14,مشروبات,شاي,8.25,2,0,16.5,القاهرة,Wallet,Takeaway,7936,4,0,2022-04-18,2022,4,Monday
613197,20,مقبلات,طحينة,75.32,3,0,225.96,طنطا,Cash,Takeaway,114851,3,1,2025-09-12,2025,9,Friday
1125254,11,طواجن,طاجن ملوخية,114.51,2,0,229.02,طنطا,Cash,Delivery,25971,3,0,2024-10-15,2024,10,Tuesday
870229,13,طواجن,طاجن فراخ,130.36,2,0,260.73,القاهرة,Wallet,Dine-in,147821,4,0,2025-01-29,2025,1,Wednesday
509299,16,مقبلات,طحينة,3.36,2,0,6.73,طنطا,Card,Takeaway,89070,3,0,2024-03-05,2024,3,Tuesday
1033774,17,طواجن,طاجن ملوخية,84.93,1,0,84.93,القاهرة,Wallet,Takeaway,79834,5,0,2025-03-12,2025,3,Wednesday
1501888,17,مشروبات,عصير مانجو,28.68,3,0,86.03,القاهرة,Card,Dine-in,145161,4,1,2024-03-31,2024,3,Sunday
223756,20,محاشي,محشي كوسة,102.16,3,0,306.47,القاهرة,Card,Delivery,14973,5,0,2021-06-28,2021,6,Monday
315778,16,مقبلات,طحينة,49.77,6,0.1,268.74,القاهرة,Wallet,Dine-in,159081,3,0,2023-01-31,2023,1,Tuesday
1334767,15,طواجن,طاجن ملوخية,138.61,3,0,415.84,المنصورة,Card,Dine-in,113231,4,0,2021-11-01,2021,11,Monday
1596712,11,طواجن,طاجن فراخ,121.87,3,0,365.6,الإسكندرية,Card,Dine-in,128879,4,1,2022-03-20,2022,3,Sunday
476633,14,مشروبات,عصير مانجو,8.62,2,0,17.23,الإسكندرية,Card,Takeaway,54787,4,0,2024-06-24,2024,6,Monday
862189,18,مقبلات,طحينة,45.15,2,0,90.3,المنصورة,Cash,Dine-in,69535,3,1,2020-12-04,2020,12,Friday
942231,21,مقبلات,طحينة,46.71,7,0.1,294.3,القاهرة,Wallet,Delivery,48589,4,1,2020-12-27,2020,12,Sunday
519445,12,محاشي,محشي كوسة,82.32,2,0,164.65,أسيوط,Cash,Takeaway,118751,4,1,2020-01-18,2020,1,Saturday
1493556,10,مشويات,كفتة,148.06,1,0,148.06,الإسكندرية,Cash,Dine-in,159554,3,0,2022-03-23,2022,3,Wednesday
421482,17,مقبلات,سلطة بلدي,40.6,3,0,121.8,القاهرة,Card,Takeaway,157030,3,0,2022-05-26,2022,5,Thursday
255049,23,محاشي,محشي كوسة,48.88,2,0,97.75,المنصورة,Cash,Delivery,141617,4,0,2023-08-28,2023,8,Monday
600403,11,محاشي,محشي كوسة,77.04,1,0,77.04,القاهرة,Wallet,Delivery,183516,4,0,2020-07-29,2020,7,Wednesday
727409,18,طواجن,طاجن فراخ,110.45,4,0.1,397.6,طنطا,Cash,Takeaway,118077,4,0,2021-12-20,2021,12,Monday
